ph,turbidity,temperature,potability
7.94,34.69,27.74,True
5.44,148.06,17.23,False
5.03,101.32,19.06,False
7.05,44.74,29.81,True
6.22,136.7,17.11,False
4.57,144.05,19.42,False
6.01,122.67,19.35,False
6.47,144.36,18.33,False
4.78,102.29,18.93,False
7.05,83.33,25.78,True
4.73,137.22,17.11,False
5.25,124.56,16.17,False
6.59,69.05,26.79,True
6.84,61.81,27.62,True
5.52,146.68,17.92,False
7.91,39.79,28.28,True
7.24,88.37,25.04,True
5.78,123.22,15.49,False
5.66,104.22,16.69,False
6.98,25.87,28.69,True
7.29,87.81,27.26,True
7.05,95.03,29.51,True
6.11,119.1,17.41,False
5.95,123.49,17.26,False
5.4,102.71,15.32,False
7.66,7.96,26.46,True
6.59,92.53,25.55,True
7.21,27.97,26.35,True
7.9,76.37,27.1,True
6.26,140.18,15.71,False
7.26,31.88,28.3,True
4.76,129.24,18.07,False
5.63,118.96,17.34,False
6.36,126.5,19.65,False
5.48,122.95,19.95,False
7.75,4.96,26.55,True
4.76,104.66,19.8,False
7.1,24.87,26.23,True
5.36,124.59,17.95,False
4.73,100.18,18.22,False
6.38,104.15,17.65,False
6.88,86.83,29.53,True
6.68,48.21,29.39,True
4.7,100.55,16.49,False
7.79,71.49,27.35,True
5.44,111.11,19.01,False
7.85,28.59,25.66,True
7.34,53.74,26.56,True
6.51,9.18,29.89,True
7.23,23.87,25.69,True
6.27,112.18,15.43,False
7.04,86.6,29.25,True
5.73,109.24,19.1,False
7.8,8.99,28.05,True
7.45,97.23,26.91,True
6.12,144.72,18.81,False
6.85,27.29,27.83,True
6.45,103.72,19.72,False
5.17,119.73,19.36,False
7.28,51.18,28.33,True
6.66,96.49,25.01,True
6.75,91.6,28.43,True
5.57,126.22,19.04,False
5.63,149.12,19.28,False
6.79,47.65,26.72,True
7.03,91.1,25.44,True
7.54,36.46,29.55,True
7.51,98.63,28.13,True
7.59,47.67,29.26,True
6.43,145.68,16.2,False
7.36,8.65,27.06,True
7.25,42.56,25.09,True
5.49,127.59,17.27,False
7.75,93.2,25.7,True
7.8,5.61,25.36,True
4.78,144.65,16.38,False
6.54,7.56,29.7,True
6.51,33.71,27.27,True
4.94,128.61,17.88,False
7.13,75.23,27.75,True
7.93,66.47,25.25,True
5.84,119.08,17.29,False
6.68,4.27,29.91,True
5.57,111.66,19.47,False
6.61,36.41,26.4,True
4.66,110.25,15.71,False
7.59,95.3,26.55,True
5.91,144.12,16.35,False
4.8,120.53,19.92,False
5.49,114.51,19.91,False
6.02,113.58,15.46,False
4.72,107.52,18.23,False
7.2,31.86,29.86,True
6.86,31.23,26.26,True
7.65,54.17,25.09,True
6.6,24.48,27.75,True
7.64,61.24,26.27,True
6.89,79.9,29.88,True
4.88,107.67,16.01,False
6.46,131.79,15.66,False
7.35,4.14,25.81,True
7.18,9.12,27.85,True
4.86,101.68,16.75,False
5.66,147.41,18.27,False
7.31,24.88,28.75,True
5.3,114.79,16.12,False
6.01,117.64,16.24,False
7.78,67.71,28.86,True
7.13,24.14,25.45,True
6.61,27.64,25.99,True
6.66,17.28,26.45,True
6.14,114.77,16.4,False
7.04,14.72,28.74,True
5.27,111.16,18.68,False
6.75,78.78,27.69,True
6.75,6.35,29.86,True
7.01,85.49,26.79,True
6.69,85.98,25.63,True
6.66,37.48,28.06,True
7.36,13.68,25.8,True
7.21,66.23,25.17,True
7.81,30.3,28.51,True
5.93,124.13,16.61,False
6.56,87.52,25.63,True
7.46,9.9,27.05,True
6.24,149.17,18.92,False
5.6,119.96,18.95,False
4.7,131.16,18.47,False
6.86,93.24,25.85,True
6.75,3.18,26.48,True
5.86,149.09,18.74,False
7.54,33.94,29.99,True
5.1,147.7,18.48,False
7.97,43.95,25.87,True
7.45,80.64,29.4,True
7.62,99.86,28.28,True
4.96,135.78,18.16,False
7.83,1.42,29.37,True
5.98,130.24,16.34,False
7.98,35.86,26.83,True
5.57,138.62,19.18,False
7.14,6.44,27.98,True
6.73,29.87,29.33,True
6.94,14.84,26.3,True
6.07,102.86,17.83,False
6.56,88.02,27.61,True
6.5,65.6,27.06,True
6.82,15.21,27.52,True
7.5,51.14,26.68,True
5.26,127.46,17.41,False
5.02,143.4,17.96,False
7.82,68.06,27.66,True
7.08,14.73,29.87,True
6.56,7.05,25.45,True
7.42,51.02,28.54,True
5.74,127.04,18.76,False
5.44,134.09,15.64,False
6.96,67.89,25.57,True
5.68,139.21,16.95,False
7.74,53.95,29.51,True
7.4,43.35,28.38,True
5.16,124.58,16.22,False
6.62,66.02,26.61,True
7.76,7.3,29.92,True
7.76,65.66,29.2,True
6.61,47.93,29.91,True
7.91,28.85,26.96,True
6.03,128.52,19.43,False
7.22,22.38,29.21,True
5.09,126.52,19.39,False
6.73,95.98,27.83,True
6.6,27.91,26.25,True
7.17,15.7,28.16,True
7.07,75.77,26.19,True
6.98,40.67,25.39,True
7.04,2.04,29.94,True
7.67,73.12,29.02,True
6.05,128.0,15.24,False
5.34,104.32,16.07,False
5.1,143.03,16.88,False
4.93,129.92,16.13,False
7.17,66.62,25.14,True
7.9,44.44,25.04,True
7.93,74.65,26.76,True
7.06,84.19,28.67,True
7.96,76.43,26.97,True
7.47,43.89,25.5,True
4.84,132.43,17.01,False
7.57,6.79,27.26,True
6.55,5.2,26.21,True
5.26,132.74,15.75,False
7.42,66.69,26.11,True
7.19,59.97,26.66,True
6.85,49.96,25.6,True
7.21,29.88,27.34,True
7.66,64.41,28.31,True
4.79,128.31,15.88,False
6.85,19.6,25.25,True
4.66,100.67,17.51,False
7.55,19.2,28.37,True
7.41,46.82,25.47,True
5.69,121.95,17.27,False
6.58,96.28,26.47,True
4.63,120.01,17.32,False
7.7,85.61,27.16,True
5.98,127.51,17.25,False
7.64,37.68,27.3,True
7.27,96.98,25.1,True
6.89,5.82,26.84,True
6.69,61.15,25.25,True
5.89,138.72,18.29,False
5.97,130.84,18.18,False
6.9,95.84,27.26,True
5.14,118.91,17.9,False
7.73,20.13,27.63,True
7.36,74.46,26.01,True
6.56,84.24,26.59,True
7.9,85.86,28.95,True
4.79,112.23,16.29,False
7.3,33.12,28.04,True
6.98,87.64,28.99,True
6.92,13.51,28.05,True
6.56,37.9,28.41,True
5.35,136.39,19.04,False
5.33,119.65,16.84,False
6.69,11.81,25.3,True
5.44,121.83,17.08,False
5.54,124.68,17.23,False
7.37,26.7,28.65,True
6.79,15.53,28.39,True
7.0,43.05,29.76,True
6.72,46.36,26.44,True
7.84,74.81,28.75,True
7.07,76.81,25.72,True
4.93,147.5,18.33,False
7.83,23.28,27.54,True
5.7,101.69,16.8,False
7.6,63.83,25.37,True
7.7,51.74,28.15,True
7.19,25.63,29.57,True
5.21,113.83,18.01,False
7.56,61.43,26.97,True
6.4,102.57,19.82,False
6.95,18.18,25.13,True
7.2,65.73,28.89,True
5.89,136.39,18.26,False
5.79,141.08,18.96,False
5.68,126.27,16.73,False
7.29,78.82,27.61,True
5.22,128.78,16.83,False
6.8,13.33,27.04,True
5.83,136.12,18.79,False
7.63,60.1,29.03,True
7.03,19.86,29.07,True
6.79,59.91,25.06,True
6.89,45.6,27.3,True
6.5,128.5,20.0,False
6.71,83.88,25.15,True
6.89,64.99,27.56,True
5.57,134.13,19.66,False
7.0,20.26,25.61,True
6.45,123.51,16.54,False
6.37,141.48,17.95,False
5.24,124.74,18.67,False
5.51,122.18,19.94,False
7.66,71.55,26.43,True
7.63,70.64,27.97,True
6.91,20.11,28.43,True
5.84,134.32,15.56,False
7.62,40.86,28.9,True
6.76,44.66,29.36,True
6.01,102.94,17.75,False
4.86,134.38,19.82,False
6.59,80.0,25.67,True
6.88,56.51,26.53,True
5.61,138.41,17.87,False
6.97,69.78,25.01,True
7.0,9.34,26.39,True
7.56,87.93,29.41,True
7.16,70.89,25.75,True
6.2,107.13,15.05,False
7.04,50.37,29.93,True
7.69,29.75,29.44,True
6.55,64.84,26.26,True
4.78,104.21,19.28,False
7.46,12.75,29.87,True
7.34,93.74,25.51,True
7.36,8.56,27.85,True
4.56,132.62,19.99,False
7.99,8.9,26.1,True
7.89,41.5,29.43,True
6.84,65.79,27.78,True
6.87,60.95,27.2,True
5.24,132.28,17.17,False
4.88,130.3,18.63,False
5.3,116.3,15.79,False
6.69,40.77,29.92,True
7.71,17.48,27.35,True
7.46,8.81,25.1,True
6.05,125.62,18.38,False
6.1,127.13,16.76,False
7.13,79.41,27.57,True
5.15,132.26,15.35,False
7.12,93.51,25.16,True
7.13,57.88,27.43,True
7.69,31.48,27.52,True
6.58,70.24,25.98,True
5.07,104.56,17.2,False
6.53,26.28,28.43,True
7.66,12.97,26.16,True
4.75,142.98,19.94,False
4.83,123.02,18.08,False
6.82,18.98,26.89,True
7.23,16.03,27.36,True
4.9,100.34,15.7,False
6.23,106.44,17.59,False
5.94,144.39,15.82,False
5.29,148.39,16.72,False
7.34,13.03,27.95,True
6.77,22.57,25.36,True
6.85,54.02,29.74,True
6.15,138.07,15.5,False
5.11,110.12,16.81,False
6.9,83.08,27.13,True
7.31,99.64,26.26,True
7.65,80.82,27.55,True
7.97,82.9,28.82,True
5.73,124.06,16.64,False
5.99,107.6,17.7,False
5.1,144.74,16.13,False
6.95,24.82,27.9,True
7.25,46.05,26.06,True
7.09,34.75,27.8,True
5.42,109.52,19.71,False
6.59,91.43,29.43,True
5.02,141.47,18.97,False
6.36,124.54,17.29,False
7.08,9.12,28.16,True
7.79,2.85,29.25,True
4.59,131.61,16.36,False
6.79,52.85,29.67,True
4.73,135.21,19.21,False
7.35,50.63,28.13,True
4.95,126.67,19.62,False
4.93,114.88,15.16,False
7.64,54.29,27.79,True
6.22,148.5,16.37,False
7.46,28.83,26.59,True
7.77,9.71,26.32,True
7.94,72.4,27.51,True
6.18,127.7,19.21,False
6.01,145.77,18.1,False
7.58,89.8,29.99,True
7.05,43.6,29.82,True
7.77,19.53,27.74,True
5.57,123.91,17.76,False
4.82,133.38,16.71,False
4.85,134.44,15.04,False
4.77,137.04,16.32,False
6.45,144.55,19.61,False
7.18,92.41,25.48,True
6.02,108.11,16.7,False
4.82,130.21,17.43,False
6.1,102.49,17.96,False
6.87,92.97,25.28,True
7.31,4.16,25.63,True
7.68,36.99,29.0,True
5.47,117.71,17.14,False
7.11,54.82,29.94,True
7.08,55.63,28.59,True
5.39,100.05,18.68,False
7.33,97.66,28.02,True
7.48,67.97,25.4,True
7.78,95.98,25.67,True
7.11,10.01,28.95,True
6.97,63.98,27.16,True
6.52,46.12,25.02,True
6.5,98.54,29.55,True
5.91,130.21,15.24,False
7.63,21.56,28.2,True
6.13,145.94,17.02,False
6.26,101.35,19.76,False
7.98,56.76,28.79,True
5.59,123.75,18.67,False
5.03,124.26,19.94,False
7.26,9.34,29.78,True
7.82,51.0,25.76,True
6.56,86.29,28.58,True
6.91,8.7,29.25,True
7.82,90.05,29.45,True
7.11,54.35,25.69,True
7.83,79.24,28.73,True
6.49,131.84,16.82,False
4.87,120.41,18.86,False
6.81,4.8,28.62,True
6.51,38.09,28.54,True
6.62,64.07,27.34,True
7.16,87.74,29.62,True
7.48,29.9,29.08,True
7.62,7.39,26.89,True
6.73,31.57,28.61,True
7.69,68.54,27.63,True
5.65,134.36,16.12,False
6.32,144.62,16.31,False
5.24,133.71,18.99,False
7.37,41.14,25.91,True
7.66,63.3,28.52,True
6.91,15.31,25.55,True
7.6,5.79,25.68,True
7.18,62.81,29.66,True
4.57,118.23,17.71,False
7.66,82.97,26.89,True
6.2,111.81,17.08,False
7.74,4.19,25.73,True
7.15,3.54,29.46,True
7.83,7.41,25.23,True
6.2,132.96,15.72,False
4.84,133.55,19.74,False
5.53,125.49,17.59,False
6.32,108.82,19.9,False
7.34,60.4,25.58,True
6.96,27.43,28.95,True
7.14,72.24,25.55,True
7.97,66.15,25.95,True
7.96,83.15,27.66,True
6.81,35.83,30.0,True
7.25,95.06,26.16,True
6.11,117.84,18.34,False
5.46,148.48,18.45,False
6.86,52.7,27.98,True
7.7,20.38,26.68,True
6.78,94.29,28.26,True
7.75,47.17,25.79,True
7.71,20.97,29.81,True
7.8,28.19,29.09,True
5.61,113.22,19.37,False
6.44,105.61,17.53,False
7.15,22.0,26.45,True
6.69,83.31,28.41,True
6.94,89.83,26.19,True
6.23,108.23,15.96,False
4.62,105.55,16.8,False
5.39,113.09,15.64,False
7.26,68.84,28.5,True
6.58,24.42,29.11,True
5.23,104.1,17.62,False
5.02,129.13,15.72,False
5.28,130.23,19.47,False
7.15,16.76,29.72,True
7.66,0.34,27.78,True
5.2,109.65,19.62,False
4.84,146.78,15.33,False
7.65,99.88,25.9,True
7.49,17.47,26.44,True
6.81,82.2,28.51,True
6.71,53.95,27.02,True
7.45,57.65,27.75,True
6.86,50.04,26.55,True
7.26,41.59,26.3,True
6.09,108.8,16.37,False
7.91,82.76,29.68,True
4.82,131.93,16.0,False
7.46,12.59,29.29,True
4.55,117.59,18.37,False
7.53,56.24,28.62,True
7.72,10.62,26.26,True
6.19,124.6,17.53,False
7.22,51.36,26.63,True
7.89,42.27,27.87,True
4.81,107.31,18.89,False
6.09,138.27,19.91,False
4.53,139.37,18.31,False
7.76,25.47,29.49,True
6.17,123.04,19.89,False
5.29,124.52,17.01,False
6.87,26.81,27.07,True
5.89,105.15,16.14,False
5.06,117.46,17.98,False
4.95,136.76,17.19,False
6.23,139.02,16.54,False
6.22,129.28,17.0,False
5.93,128.23,18.79,False
6.54,92.93,26.34,True
6.7,33.17,28.23,True
6.03,123.17,18.35,False
6.93,51.66,25.68,True
7.64,57.1,26.67,True
4.58,110.34,17.46,False
5.44,125.11,16.21,False
7.9,86.29,25.54,True
5.39,138.01,17.0,False
5.07,111.92,17.41,False
5.72,108.2,16.11,False
7.41,1.14,25.58,True
7.43,6.48,25.93,True
6.23,131.33,17.69,False
6.44,115.47,16.36,False
4.51,145.76,16.83,False
7.29,12.32,26.64,True
6.56,13.22,28.95,True
5.18,107.41,16.87,False
6.09,135.11,19.02,False
5.52,113.88,16.3,False
7.72,95.58,26.09,True
7.86,60.54,29.57,True
7.95,45.79,27.49,True
7.37,93.83,28.97,True
6.85,66.89,28.61,True
7.77,80.0,26.04,True
7.28,7.43,29.94,True
6.74,23.83,25.33,True
5.91,105.53,15.49,False
7.21,28.17,26.09,True
7.46,13.05,27.47,True
5.01,146.73,19.43,False
4.73,113.54,18.32,False
7.66,83.76,26.5,True
7.75,91.39,25.31,True
7.23,64.3,28.31,True
5.99,127.38,18.14,False
6.7,50.17,26.88,True
6.05,103.93,19.05,False
6.62,16.61,26.83,True
7.54,17.77,25.49,True
6.72,87.59,28.96,True
6.23,141.37,15.55,False
4.61,140.89,16.77,False
7.72,74.32,29.15,True
5.02,133.1,18.27,False
7.3,50.43,28.68,True
6.76,92.85,28.95,True
5.96,136.73,17.62,False
7.07,65.28,25.1,True
5.74,129.42,16.5,False
7.27,84.64,25.87,True
6.6,8.35,29.02,True
4.66,125.41,15.48,False
7.14,50.8,28.68,True
5.02,148.28,18.17,False
7.86,67.11,26.97,True
7.04,35.46,25.7,True
7.61,16.93,29.59,True
7.6,88.7,26.74,True
5.48,106.11,15.46,False
7.36,97.0,29.78,True
6.02,134.68,18.08,False
7.97,55.33,28.4,True
6.55,9.07,27.85,True
5.77,112.18,19.38,False
7.59,85.32,27.82,True
7.75,51.64,26.29,True
5.26,104.0,17.82,False
7.8,77.37,27.11,True
6.95,31.76,28.1,True
5.13,118.97,15.54,False
6.82,92.3,28.8,True
6.73,62.67,26.01,True
7.02,79.28,28.17,True
6.82,92.35,29.86,True
6.89,32.83,29.53,True
5.01,109.6,17.71,False
5.63,122.0,18.94,False
6.66,51.33,28.14,True
5.51,125.32,19.31,False
6.85,85.18,25.61,True
4.99,130.49,19.26,False
4.6,145.67,18.27,False
5.58,107.21,18.05,False
5.0,123.48,15.9,False
7.13,7.2,25.79,True
5.67,102.18,18.96,False
7.44,64.36,26.9,True
7.36,30.25,28.62,True
5.75,148.41,15.07,False
5.94,140.18,16.57,False
4.61,121.59,16.32,False
7.99,62.68,26.44,True
6.2,106.0,17.55,False
7.37,92.53,25.63,True
6.62,14.22,29.75,True
6.83,41.89,29.64,True
7.9,73.08,27.13,True
4.66,105.48,18.73,False
4.6,112.06,19.13,False
6.98,15.97,27.56,True
7.18,53.39,27.05,True
6.41,127.84,15.15,False
6.27,130.09,17.26,False
6.53,24.42,25.27,True
4.6,146.91,19.05,False
6.42,137.18,16.4,False
6.73,19.31,28.27,True
6.56,25.49,29.14,True
6.54,68.78,29.1,True
7.82,70.14,26.15,True
6.23,138.89,15.73,False
6.52,99.54,29.51,True
5.54,134.95,17.53,False
7.99,94.73,27.95,True
6.58,57.19,27.24,True
7.13,15.36,26.08,True
7.63,18.77,26.57,True
7.97,25.1,28.89,True
5.05,146.77,16.86,False
4.79,124.93,17.6,False
6.95,6.17,29.51,True
7.61,38.88,28.06,True
6.89,59.66,25.92,True
4.95,148.15,19.37,False
7.51,64.61,29.76,True
6.87,77.45,26.04,True
7.29,93.85,29.8,True
7.88,59.88,27.34,True
4.84,110.98,16.94,False
6.15,147.9,16.97,False
6.68,23.75,29.88,True
6.67,17.22,26.92,True
7.36,57.68,28.57,True
7.9,7.82,27.82,True
4.93,138.59,17.42,False
5.35,122.82,19.33,False
6.92,0.43,29.69,True
4.55,138.87,18.4,False
7.6,35.83,28.7,True
4.51,117.64,16.6,False
7.22,56.05,27.33,True
5.7,121.76,16.81,False
6.42,128.93,17.72,False
6.09,105.75,15.18,False
6.87,18.37,25.28,True
7.4,37.8,27.87,True
6.96,65.67,29.36,True
4.72,117.24,17.85,False
6.51,60.26,28.01,True
7.57,21.1,28.67,True
7.23,54.51,29.61,True
7.97,35.51,28.84,True
6.64,83.84,29.68,True
6.72,92.31,28.25,True
7.85,74.27,28.3,True
6.78,68.18,28.28,True
7.74,49.73,27.71,True
7.39,0.54,29.38,True
7.57,27.18,28.86,True
6.51,64.6,29.12,True
6.3,142.1,16.23,False
6.93,41.22,28.95,True
5.05,140.53,16.89,False
6.91,51.34,28.2,True
6.27,138.18,17.44,False
5.19,140.88,17.47,False
7.95,70.31,25.13,True
6.77,29.45,28.77,True
5.57,120.87,16.17,False
6.93,6.61,29.43,True
7.18,20.07,25.05,True
7.27,83.55,27.66,True
6.4,117.41,19.49,False
7.27,64.28,28.37,True
7.7,14.94,25.31,True
7.75,94.1,28.71,True
6.04,127.09,16.64,False
7.5,32.15,29.51,True
7.94,78.98,26.51,True
4.69,134.14,17.04,False
6.14,129.65,16.63,False
7.15,11.22,28.75,True
7.16,1.27,27.82,True
7.89,93.63,25.13,True
7.1,46.54,27.74,True
5.45,145.19,19.69,False
6.98,30.69,29.33,True
7.49,96.74,25.6,True
4.85,132.43,19.62,False
5.8,138.97,16.26,False
7.8,47.24,27.43,True
6.14,140.8,15.25,False
6.96,75.54,28.88,True
7.57,82.06,26.83,True
7.1,31.9,27.41,True
5.25,145.49,15.72,False
5.3,114.44,18.88,False
4.61,105.87,15.16,False
6.58,2.75,27.15,True
4.5,134.6,19.94,False
5.35,116.52,17.8,False
5.0,118.47,18.64,False
7.47,51.98,28.32,True
6.61,14.75,26.54,True
5.68,110.6,17.73,False
5.97,137.84,15.6,False
7.45,99.19,28.02,True
5.06,120.49,18.19,False
5.57,139.99,16.53,False
4.76,106.16,17.29,False
6.58,80.41,28.73,True
7.96,59.45,27.16,True
7.9,23.72,27.56,True
7.59,93.47,25.06,True
6.64,57.85,26.44,True
6.69,34.11,29.82,True
5.41,112.98,16.48,False
6.67,92.33,28.22,True
7.44,68.13,27.63,True
5.47,117.06,19.99,False
7.66,24.66,27.67,True
5.73,123.96,17.65,False
7.83,53.5,26.45,True
7.4,22.98,28.08,True
7.07,78.5,28.0,True
7.88,93.56,29.6,True
7.89,53.43,26.71,True
5.81,120.2,15.46,False
6.88,2.7,25.22,True
5.49,142.07,17.5,False
7.03,69.36,25.99,True
4.94,131.78,19.55,False
6.16,144.93,15.28,False
5.83,113.85,16.97,False
7.43,87.83,25.15,True
7.98,49.09,26.02,True
7.58,4.78,26.53,True
4.74,108.94,18.78,False
5.92,121.28,19.06,False
6.32,148.54,17.8,False
7.3,3.07,29.18,True
7.38,91.43,29.67,True
7.31,21.8,28.03,True
4.78,142.06,19.64,False
6.66,82.05,25.01,True
7.28,29.46,29.87,True
7.52,52.69,25.23,True
5.67,144.96,18.82,False
4.92,134.36,15.58,False
6.91,32.58,25.48,True
5.7,134.78,16.42,False
4.99,138.46,16.07,False
6.6,8.17,29.86,True
7.79,34.08,29.75,True
6.15,139.42,16.37,False
7.92,93.75,26.33,True
7.0,55.26,29.35,True
6.69,11.8,25.27,True
6.25,113.67,18.69,False
6.64,85.87,28.97,True
7.58,46.68,27.99,True
4.93,132.13,17.71,False
7.39,65.27,29.8,True
4.57,103.56,19.73,False
5.16,116.94,15.85,False
6.53,23.87,25.85,True
5.95,148.21,18.91,False
5.57,122.39,18.15,False
7.71,83.07,25.65,True
7.59,92.83,25.9,True
7.76,25.72,25.28,True
5.23,138.21,17.59,False
7.08,91.18,28.05,True
6.4,101.96,18.51,False
6.27,142.95,16.52,False
7.09,17.45,28.39,True
7.87,9.5,27.71,True
6.29,147.87,15.17,False
5.16,122.28,16.85,False
6.77,75.08,26.91,True
7.41,81.79,29.54,True
4.58,112.61,16.15,False
6.43,139.45,16.67,False
5.04,119.88,16.47,False
7.02,80.31,25.6,True
7.35,81.24,28.62,True
6.16,137.48,16.25,False
7.29,62.76,25.63,True
7.46,9.82,28.34,True
7.42,27.8,28.56,True
7.81,78.22,26.53,True
5.37,111.57,17.87,False
7.62,97.07,25.69,True
6.71,19.82,26.13,True
5.28,148.43,15.79,False
6.76,24.17,28.03,True
4.6,120.07,16.41,False
5.68,147.05,15.36,False
7.72,83.93,25.73,True
7.45,61.98,25.89,True
5.63,112.38,16.81,False
6.6,15.84,25.7,True
5.78,125.28,19.7,False
6.17,108.96,18.85,False
6.72,74.33,27.16,True
4.96,130.13,18.99,False
7.8,2.41,29.93,True
5.77,107.97,19.08,False
6.6,35.42,25.99,True
7.25,39.88,29.51,True
6.9,79.06,25.3,True
7.25,58.14,27.41,True
5.34,133.55,19.8,False
7.32,3.65,27.96,True
5.17,132.06,16.37,False
6.51,1.63,25.27,True
7.29,6.03,27.77,True
5.92,119.35,19.32,False
6.96,66.06,25.06,True
7.48,30.35,29.8,True
5.06,147.99,17.55,False
7.16,17.88,25.97,True
7.51,11.38,26.65,True
6.12,121.53,16.02,False
6.43,108.32,18.61,False
6.76,57.58,28.58,True
7.01,83.65,27.3,True
7.09,88.81,29.01,True
6.2,116.11,19.28,False
7.4,42.84,25.27,True
7.74,33.71,29.28,True
6.04,131.0,16.34,False
7.53,21.26,26.74,True
6.58,43.8,25.62,True
6.75,20.91,25.43,True
6.5,3.12,26.69,True
5.39,107.02,18.28,False
7.97,69.41,29.34,True
6.68,41.24,27.11,True
7.16,34.92,29.25,True
6.11,103.69,15.47,False
7.05,68.53,27.85,True
7.63,77.57,25.46,True
6.67,91.98,27.77,True
7.18,50.13,29.95,True
4.67,104.84,18.12,False
5.59,125.71,17.35,False
7.51,31.99,25.87,True
5.15,121.85,16.55,False
5.33,134.56,18.4,False
5.04,109.85,19.07,False
6.41,147.05,15.73,False
7.6,67.62,29.58,True
4.7,121.65,15.03,False
7.38,50.77,27.39,True
7.26,13.4,29.14,True
7.28,96.62,27.25,True
5.55,118.79,15.91,False
7.86,77.49,29.37,True
6.87,50.98,28.53,True
5.11,110.24,19.88,False
7.58,69.24,28.48,True
7.09,71.78,29.61,True
7.8,35.2,28.23,True
7.0,40.39,28.04,True
5.49,104.86,16.3,False
6.68,74.84,29.96,True
7.39,53.96,25.94,True
6.1,139.29,19.82,False
7.93,27.48,28.16,True
4.63,142.42,19.56,False
4.65,137.03,16.5,False
7.46,14.71,27.61,True
6.69,30.09,27.35,True
6.24,122.89,18.0,False
7.32,67.55,28.55,True
7.33,56.69,29.05,True
4.51,146.25,19.37,False
5.02,142.03,18.64,False
6.9,83.22,26.11,True
5.32,137.09,19.64,False
6.82,84.98,26.91,True
7.9,79.97,29.97,True
7.48,52.17,28.02,True
7.88,25.09,28.91,True
7.61,74.61,27.09,True
6.85,40.71,28.21,True
7.82,50.07,26.48,True
7.3,27.37,27.39,True
6.37,145.98,17.91,False
6.06,147.86,19.92,False
6.89,65.85,27.98,True
4.58,141.42,15.2,False
6.97,9.14,27.29,True
6.7,92.6,26.68,True
7.45,2.93,25.2,True
4.93,140.48,16.31,False
7.52,57.98,28.3,True
5.04,119.37,17.57,False
6.56,72.99,28.04,True
5.65,106.93,16.92,False
4.83,145.71,17.18,False
7.07,72.69,28.06,True
7.01,11.64,27.14,True
7.24,43.64,26.94,True
7.75,5.27,27.66,True
4.82,134.57,16.76,False
6.23,148.18,15.16,False
5.11,136.88,15.69,False
7.76,83.75,25.91,True
6.02,111.1,17.47,False
6.1,119.58,19.59,False
7.92,8.23,29.86,True
7.2,69.43,28.02,True
7.0,84.86,25.84,True
6.85,5.78,25.67,True
5.25,130.28,19.78,False
6.64,58.4,27.62,True
7.07,86.0,29.48,True
6.01,105.98,19.88,False
6.0,124.29,15.56,False
7.74,60.49,28.95,True
7.26,63.65,25.83,True
6.83,92.34,27.46,True
7.09,32.77,26.69,True
7.14,83.34,27.17,True
6.94,21.77,27.49,True
7.43,73.69,27.98,True
6.58,35.37,25.51,True
5.34,145.04,17.93,False
7.3,8.96,28.8,True
5.91,125.51,16.97,False
7.5,61.61,29.86,True
6.6,33.24,27.11,True
6.78,45.63,28.24,True
4.94,128.38,19.87,False
